Transaction_ID,Customer_ID,Transaction_DateTime,Transaction_Amount,Merchant_Category,Transaction_Type,Customer_Age,Account_Tenure,Num_Transactions_Last_24H,Location_Match,Fraud
TXN0000269,1829,2025-01-10 22:00:00,1467.74,Fashion,POS,43.0,5.0,1.0,0,No
TXN0000270,1496,2025-01-06 23:00:00,1674.23,Travel,Online,21.0,,2.0,1,No
TXN0000271,1441,2025-01-16 13:00:00,1730.16,Entertainment,Online,43.0,,8.0,1,No
TXN0000272,1563,2025-01-01 19:00:00,1669.56,Travel,Online,57.0,2.0,1.0,1,No
TXN0000273,1267,2025-01-24 23:00:00,1954.03,Entertainment,ATM,26.0,12.0,3.0,1,No
TXN0000274,1509,2025-01-13 00:00:00,,Healthcare,Online,22.0,2.0,7.0,1,No
TXN0000275,1806,2025-01-25 16:00:00,1514.26,Healthcare,POS,49.0,9.0,8.0,1,No
TXN0000276,1385,2025-01-09 04:00:00,628.17,Healthcare,POS,37.0,8.0,5.0,1,No
TXN0000277,1386,2025-01-16 21:00:00,628.37,Fashion,Online,67.0,13.0,2.0,1,No
TXN0000278,1112,2025-01-25 04:00:00,1075.93,Healthcare,Online,28.0,7.0,3.0,1,No
TXN0000279,1612,2025-01-30 01:00:00,1223.38,Electronics,POS,32.0,4.0,9.0,1,No
TXN0000280,1624,2025-01-29 06:00:00,1899.0,Fuel,Online,49.0,5.0,7.0,1,No
TXN0000281,1951,2025-01-30 20:00:00,,Fuel,POS,45.0,10.0,1.0,1,No
TXN0000282,1080,2025-01-21 11:00:00,683.4,Fashion,Online,39.0,11.0,3.0,1,No
TXN0000283,1698,2025-01-07 19:00:00,1102.89,Fashion,Online,58.0,9.0,9.0,1,No
TXN0000284,1112,2025-01-26 05:00:00,701.57,Healthcare,POS,34.0,0.0,7.0,1,No
TXN0000285,1001,2025-01-11 08:00:00,,Entertainment,Online,43.0,9.0,2.0,1,No
TXN0000286,1641,2025-01-03 19:00:00,950.42,Fuel,ATM,61.0,11.0,6.0,1,No
TXN0000287,1219,2025-01-01 20:00:00,727.09,Fuel,POS,24.0,0.0,9.0,1,No
TXN0000288,1565,2025-01-22 07:00:00,813.79,Healthcare,Online,,3.0,4.0,1,No
TXN0000289,1854,2025-01-25 20:00:00,1881.62,Fashion,Online,43.0,1.0,2.0,1,No
TXN0000290,1996,2025-01-17 05:00:00,1507.16,Travel,Online,42.0,10.0,3.0,1,No
TXN0000291,1735,2025-01-23 07:00:00,1581.97,Entertainment,Online,27.0,6.0,7.0,1,No
TXN0000292,1224,2025-01-05 14:00:00,1182.94,Travel,POS,62.0,1.0,4.0,1,No
TXN0000293,1384,2025-01-25 18:00:00,1705.55,Healthcare,POS,36.0,9.0,7.0,1,No
TXN0000294,1402,2025-01-20 03:00:00,1623.9,Travel,Online,28.0,1.0,5.0,1,No
TXN0000295,1637,2025-01-04 05:00:00,1499.27,Electronics,Online,30.0,,8.0,1,No
TXN0000296,1129,2025-01-19 01:00:00,872.92,Electronics,Online,25.0,3.0,8.0,1,No
TXN0000297,1052,2025-01-16 19:00:00,,Electronics,Online,57.0,7.0,,1,No
TXN0000298,1683,2025-01-28 03:00:00,1729.07,Fashion,POS,21.0,3.0,7.0,1,No
TXN0000299,1729,2025-01-19 07:00:00,941.63,Fashion,POS,64.0,13.0,6.0,1,No
TXN0000300,1671,2025-01-15 02:00:00,555.74,Fashion,Online,48.0,11.0,8.0,1,No
TXN0000301,1709,2025-01-18 15:00:00,931.99,Fashion,Online,45.0,5.0,9.0,1,No
TXN0000302,1415,2025-01-08 00:00:00,1979.7,Fashion,ATM,28.0,4.0,5.0,1,No
TXN0000303,1246,2025-01-30 12:00:00,932.48,Healthcare,Online,60.0,10.0,7.0,0,No
TXN0000304,1835,2025-01-11 21:00:00,1363.83,Travel,POS,18.0,13.0,,1,No
TXN0000305,1438,2025-01-25 02:00:00,892.16,Healthcare,Online,66.0,1.0,8.0,1,No
TXN0000306,1202,2025-01-10 12:00:00,1581.71,Travel,POS,64.0,10.0,3.0,0,No
TXN0000307,1183,2025-01-07 16:00:00,1468.4,Healthcare,POS,69.0,14.0,1.0,1,No
TXN0000308,1122,2025-01-18 18:00:00,454.41,Electronics,Online,55.0,12.0,6.0,1,No
TXN0000309,1400,2025-01-06 01:00:00,1334.02,Grocery,POS,41.0,11.0,8.0,1,No
TXN0000310,1766,2025-01-07 04:00:00,,Fashion,POS,64.0,13.0,,1,No
TXN0000311,1293,2025-01-30 08:00:00,922.97,Grocery,Online,48.0,7.0,1.0,1,No
TXN0000312,1279,2025-01-05 14:00:00,1194.28,Grocery,Online,58.0,1.0,3.0,1,No
TXN0000313,1836,2025-01-28 08:00:00,2123.43,Electronics,POS,63.0,,5.0,1,No
TXN0000314,1883,2025-01-10 04:00:00,1358.96,Grocery,POS,67.0,14.0,8.0,1,Yes
TXN0000315,1609,2025-01-03 15:00:00,816.46,Grocery,POS,43.0,8.0,9.0,1,No
TXN0000316,1197,2025-01-27 13:00:00,1041.39,Electronics,POS,66.0,2.0,9.0,1,No
TXN0000317,1981,2025-01-15 17:00:00,1662.1,Travel,POS,67.0,3.0,4.0,1,No
TXN0000318,1906,2025-01-20 17:00:00,823.24,Healthcare,POS,22.0,7.0,8.0,1,No
TXN0000319,1510,2025-01-21 04:00:00,1748.49,Fuel,POS,37.0,8.0,5.0,1,No
TXN0000320,1751,2025-01-01 12:00:00,938.47,Grocery,Online,69.0,2.0,3.0,1,No
TXN0000321,1143,2025-01-07 08:00:00,742.34,Fashion,ATM,58.0,4.0,5.0,1,No
TXN0000322,1608,2025-01-10 22:00:00,954.5,Electronics,Online,28.0,10.0,2.0,1,No
TXN0000323,1200,2025-01-08 21:00:00,391.86,Entertainment,Online,50.0,14.0,6.0,1,No
TXN0000324,1123,2025-01-28 14:00:00,113.71,Entertainment,POS,67.0,7.0,1.0,1,No
TXN0000325,1186,2025-01-04 13:00:00,1158.73,Grocery,Online,55.0,2.0,6.0,1,No
TXN0000326,1325,2025-01-01 20:00:00,1166.35,Fuel,Online,44.0,,5.0,1,No
TXN0000327,1463,2025-01-29 21:00:00,1328.23,Travel,Online,51.0,10.0,9.0,1,No
TXN0000328,1348,2025-01-14 06:00:00,1156.26,Travel,POS,32.0,,7.0,0,Yes
TXN0000329,1770,2025-01-07 13:00:00,2364.63,Fuel,ATM,49.0,9.0,6.0,0,No
TXN0000330,1659,2025-01-21 00:00:00,1284.2,Fashion,POS,38.0,10.0,7.0,1,Yes
TXN0000331,1763,2025-01-04 03:00:00,511.77,Grocery,POS,63.0,13.0,5.0,1,Yes
TXN0000332,1954,2025-01-14 16:00:00,640.04,Fashion,Online,22.0,2.0,1.0,1,No
TXN0000333,1931,2025-01-18 07:00:00,1200.15,Travel,Online,23.0,1.0,9.0,1,No
TXN0000334,1402,2025-01-09 10:00:00,982.29,Entertainment,Online,55.0,9.0,5.0,1,No
TXN0000335,1345,2025-01-10 12:00:00,585.76,Travel,Online,39.0,12.0,4.0,1,No
TXN0000336,1962,2025-01-07 07:00:00,1170.58,Healthcare,Online,35.0,6.0,6.0,1,No
TXN0000337,1510,2025-01-03 23:00:00,1177.89,Travel,Online,31.0,11.0,5.0,1,No
TXN0000338,1146,2025-01-10 08:00:00,1997.85,Electronics,Online,27.0,8.0,1.0,1,No
TXN0000339,1147,2025-01-20 16:00:00,741.96,Healthcare,POS,63.0,0.0,2.0,1,No
TXN0000340,1863,2025-01-27 18:00:00,991.14,Fashion,POS,30.0,2.0,4.0,1,No
TXN0000341,1710,2025-01-15 23:00:00,1996.31,,ATM,48.0,4.0,8.0,1,No
TXN0000342,1819,2025-01-23 11:00:00,1364.29,Fuel,POS,47.0,2.0,5.0,1,No
TXN0000343,1488,2025-01-26 08:00:00,739.02,Electronics,Online,20.0,,7.0,1,No
TXN0000344,1928,2025-01-02 21:00:00,842.63,Healthcare,POS,47.0,14.0,2.0,0,No
TXN0000345,1935,2025-01-01 00:00:00,592.92,Electronics,Online,23.0,6.0,8.0,1,No
TXN0000346,1639,2025-01-29 05:00:00,1238.64,Healthcare,POS,46.0,6.0,5.0,1,No
TXN0000347,1550,2025-01-11 04:00:00,1715.58,Healthcare,POS,25.0,9.0,4.0,1,No
TXN0000348,1337,2025-01-10 02:00:00,2015.45,Healthcare,POS,61.0,11.0,9.0,1,No
TXN0000349,1871,2025-01-26 13:00:00,456.86,Fuel,ATM,62.0,7.0,6.0,1,No
TXN0000350,1640,2025-01-13 02:00:00,1634.56,Fashion,POS,60.0,4.0,4.0,1,No
TXN0000351,1778,2025-01-20 01:00:00,1282.16,Healthcare,POS,,9.0,8.0,0,Yes
TXN0000352,1987,2025-01-09 11:00:00,1069.03,Healthcare,Online,50.0,11.0,3.0,1,No
TXN0000353,1952,2025-01-09 09:00:00,991.33,Electronics,ATM,34.0,4.0,2.0,1,No
TXN0000354,1472,2025-01-24 13:00:00,239.53,Healthcare,Online,65.0,4.0,7.0,1,No
TXN0000355,1945,2025-01-21 01:00:00,1519.0,Fashion,ATM,28.0,0.0,4.0,1,No
TXN0000356,1150,2025-01-22 06:00:00,540.57,Entertainment,Online,30.0,9.0,4.0,1,No
TXN0000357,1414,2025-01-12 13:00:00,825.9,Fuel,Online,67.0,4.0,9.0,0,No
TXN0000358,1989,2025-01-01 15:00:00,1408.99,Fuel,POS,28.0,,,1,No
TXN0000359,1297,2025-01-22 20:00:00,291.68,Electronics,Online,,14.0,,1,No
TXN0000360,1610,2025-01-15 19:00:00,539.6,Entertainment,POS,45.0,12.0,7.0,1,No
TXN0000361,1262,2025-01-15 19:00:00,,Healthcare,Online,61.0,11.0,8.0,1,No
TXN0000362,1763,2025-01-25 22:00:00,1261.03,Electronics,POS,23.0,0.0,3.0,1,No
TXN0000363,1143,2025-01-04 05:00:00,868.9,Fuel,POS,58.0,10.0,2.0,1,No
TXN0000364,1345,2025-01-03 18:00:00,,Fashion,POS,33.0,6.0,4.0,1,No
TXN0000365,1623,2025-01-09 21:00:00,1534.74,Electronics,Online,21.0,0.0,,1,No
TXN0000366,1571,2025-01-30 00:00:00,1762.38,Fashion,Online,52.0,10.0,2.0,1,No
TXN0000367,1880,2025-01-19 16:00:00,,Entertainment,POS,65.0,1.0,5.0,1,No
TXN0000368,1001,2025-01-19 00:00:00,687.58,Entertainment,Online,43.0,1.0,5.0,1,No
TXN0000369,1896,2025-01-23 16:00:00,1504.17,Travel,Online,29.0,4.0,8.0,1,No
TXN0000370,1303,2025-01-05 18:00:00,1520.21,Healthcare,POS,28.0,13.0,9.0,1,No
TXN0000371,1253,2025-01-18 11:00:00,528.02,Fashion,Online,54.0,9.0,2.0,1,No
TXN0000372,1651,2025-01-21 18:00:00,706.34,Healthcare,Online,42.0,12.0,1.0,1,No
TXN0000373,1452,2025-01-30 13:00:00,,Entertainment,Online,35.0,,3.0,1,No
TXN0000374,1036,2025-01-16 19:00:00,1211.79,Fashion,Online,36.0,0.0,6.0,1,No
TXN0000375,1159,2025-01-06 22:00:00,1225.96,Grocery,POS,40.0,,5.0,1,No
TXN0000376,1008,2025-01-27 07:00:00,520.34,Entertainment,Online,55.0,0.0,8.0,1,No
TXN0000377,1232,2025-01-01 23:00:00,1220.91,Grocery,ATM,35.0,0.0,8.0,1,No
TXN0000378,1098,2025-01-23 10:00:00,841.31,Grocery,Online,43.0,,2.0,1,No
TXN0000379,1658,2025-01-04 02:00:00,616.84,Entertainment,Online,23.0,1.0,9.0,1,No
TXN0000380,1815,2025-01-23 06:00:00,1194.5,Fashion,POS,21.0,0.0,,1,Yes
TXN0000381,1207,2025-01-29 00:00:00,1143.5,Fuel,Online,61.0,5.0,,1,No
TXN0000382,1130,2025-01-02 16:00:00,1600.85,Fuel,POS,68.0,13.0,2.0,1,No
TXN0000383,1403,2025-01-24 15:00:00,769.52,Healthcare,POS,46.0,1.0,,1,No
TXN0000384,1151,2025-01-18 04:00:00,1317.59,Grocery,Online,51.0,5.0,5.0,1,No
TXN0000385,1053,2025-01-18 06:00:00,415.66,Healthcare,POS,34.0,,7.0,1,No
TXN0000386,1119,2025-01-19 16:00:00,1062.57,Fashion,Online,60.0,7.0,9.0,1,No
TXN0000387,1672,2025-01-26 09:00:00,1431.84,Healthcare,Online,60.0,1.0,6.0,1,No
TXN0000388,1919,2025-01-28 09:00:00,1474.01,Healthcare,Online,33.0,10.0,6.0,1,No
TXN0000389,1627,2025-01-19 03:00:00,1477.42,Grocery,ATM,19.0,8.0,2.0,1,No
TXN0000390,1586,2025-01-23 23:00:00,1602.19,Entertainment,Online,51.0,7.0,7.0,1,No
TXN0000391,1624,2025-01-30 08:00:00,977.11,,POS,25.0,,2.0,1,No
TXN0000392,1967,2025-01-10 22:00:00,1447.86,Electronics,POS,30.0,9.0,7.0,1,No
TXN0000393,1419,2025-01-02 17:00:00,2134.37,Travel,Online,59.0,0.0,8.0,1,No
TXN0000394,1421,2025-01-30 11:00:00,966.43,Fashion,Online,25.0,,1.0,1,No
TXN0000395,1103,2025-01-01 09:00:00,1890.1,Fashion,POS,47.0,13.0,9.0,1,Yes
TXN0000396,1851,2025-01-12 00:00:00,1638.24,Fashion,POS,49.0,12.0,8.0,1,No
TXN0000397,1253,2025-01-25 04:00:00,1066.84,Travel,Online,53.0,9.0,9.0,1,No
TXN0000398,1226,2025-01-19 12:00:00,1108.56,Electronics,POS,64.0,5.0,5.0,1,No
TXN0000399,1111,2025-01-06 18:00:00,1259.2,Fuel,Online,47.0,13.0,4.0,1,No
TXN0000400,1509,2025-01-09 03:00:00,1610.08,Healthcare,ATM,18.0,5.0,1.0,1,No
TXN0000401,1472,2025-01-04 01:00:00,1401.32,Fuel,POS,60.0,5.0,,1,No
TXN0000402,1098,2025-01-26 14:00:00,962.5,Fashion,POS,56.0,5.0,4.0,1,No
TXN0000403,1152,2025-01-10 08:00:00,158.97,Healthcare,POS,34.0,9.0,4.0,1,No
TXN0000404,1860,2025-01-27 10:00:00,1536.09,Grocery,POS,37.0,6.0,4.0,1,No
TXN0000405,1913,2025-01-05 05:00:00,233.75,Fuel,POS,41.0,11.0,2.0,1,No
TXN0000406,1895,2025-01-11 23:00:00,517.01,Grocery,POS,67.0,2.0,4.0,0,No
TXN0000407,1877,2025-01-07 16:00:00,998.76,Grocery,Online,39.0,13.0,2.0,1,No
TXN0000408,1337,2025-01-10 16:00:00,592.96,Entertainment,POS,,5.0,8.0,1,No
TXN0000409,1705,2025-01-21 10:00:00,,Fuel,Online,39.0,2.0,,1,No
TXN0000410,1821,2025-01-13 22:00:00,1051.91,Fashion,Online,61.0,6.0,,1,No
TXN0000411,1162,2025-01-28 02:00:00,1592.62,Travel,Online,26.0,6.0,2.0,1,No
TXN0000412,1719,2025-01-10 10:00:00,396.14,Fashion,Online,54.0,7.0,2.0,1,No
TXN0000413,1956,2025-01-12 08:00:00,869.05,Grocery,Online,27.0,1.0,1.0,1,No
TXN0000414,1680,2025-01-14 04:00:00,1202.1,Grocery,POS,53.0,8.0,6.0,0,No
TXN0000415,1995,2025-01-04 13:00:00,1221.36,Fashion,Online,54.0,12.0,6.0,1,No
TXN0000416,1160,2025-01-13 02:00:00,1547.02,Travel,POS,45.0,4.0,1.0,0,No
TXN0000417,1579,2025-01-20 12:00:00,742.71,Travel,Online,45.0,8.0,1.0,1,No
TXN0000418,1800,2025-01-25 01:00:00,965.99,Entertainment,Online,59.0,9.0,6.0,1,No
TXN0000419,1397,2025-01-27 22:00:00,1453.67,Healthcare,Online,60.0,4.0,6.0,0,No
TXN0000420,1276,2025-01-17 19:00:00,100.72,Electronics,Online,38.0,6.0,4.0,1,No
TXN0000421,1815,2025-01-18 18:00:00,1392.47,Grocery,POS,41.0,10.0,3.0,1,No
TXN0000422,1915,2025-01-16 14:00:00,1581.97,Travel,POS,59.0,8.0,9.0,1,No
TXN0000423,1503,2025-01-24 14:00:00,533.17,Fuel,Online,57.0,14.0,6.0,1,No
TXN0000424,1895,2025-01-11 11:00:00,1042.49,Entertainment,Online,19.0,3.0,1.0,0,No
TXN0000425,1391,2025-01-23 04:00:00,1946.33,Grocery,POS,25.0,1.0,3.0,1,No
TXN0000426,1134,2025-01-13 18:00:00,,Electronics,Online,65.0,8.0,1.0,1,No
TXN0000427,1194,2025-01-18 21:00:00,1423.49,Fuel,Online,44.0,12.0,3.0,1,Yes
TXN0000428,1400,2025-01-29 02:00:00,1695.48,Grocery,POS,,1.0,2.0,1,No
TXN0000429,1639,2025-01-11 23:00:00,2102.27,Entertainment,Online,54.0,2.0,5.0,1,No
TXN0000430,1032,2025-01-03 19:00:00,1209.27,Entertainment,ATM,44.0,9.0,3.0,1,No
TXN0000431,1687,2025-01-05 10:00:00,996.41,Travel,POS,46.0,1.0,7.0,1,No
TXN0000432,1459,2025-01-17 15:00:00,1694.27,Healthcare,Online,20.0,2.0,8.0,1,No
TXN0000433,1954,2025-01-25 02:00:00,1106.27,Fashion,Online,61.0,5.0,7.0,0,No
TXN0000434,1882,2025-01-09 06:00:00,735.99,Entertainment,POS,30.0,2.0,2.0,1,No
TXN0000435,1469,2025-01-08 23:00:00,929.97,Fuel,Online,62.0,14.0,7.0,1,No
TXN0000436,1374,2025-01-22 09:00:00,1356.16,,ATM,27.0,9.0,,1,No
TXN0000437,1021,2025-01-19 09:00:00,975.2,Travel,POS,53.0,7.0,7.0,1,No
TXN0000438,1749,2025-01-01 00:00:00,1012.51,Travel,Online,26.0,10.0,1.0,1,No
TXN0000439,1669,2025-01-15 21:00:00,,Fuel,POS,44.0,5.0,2.0,1,No
TXN0000440,1037,2025-01-05 18:00:00,1917.68,Electronics,Online,51.0,6.0,1.0,1,No
TXN0000441,1229,2025-01-25 23:00:00,1028.69,Entertainment,Online,68.0,0.0,9.0,1,No
TXN0000442,1364,2025-01-09 04:00:00,844.24,Fuel,POS,18.0,2.0,2.0,1,No
TXN0000443,1562,2025-01-26 03:00:00,897.44,,POS,49.0,2.0,2.0,1,No
TXN0000444,1437,2025-01-12 09:00:00,1601.26,Electronics,POS,42.0,1.0,,1,No
TXN0000445,1775,2025-01-07 15:00:00,1486.6,Fashion,Online,46.0,,7.0,1,No
TXN0000446,1282,2025-01-08 04:00:00,949.07,Grocery,POS,24.0,8.0,2.0,1,No
TXN0000447,1026,2025-01-23 16:00:00,1216.16,Electronics,Online,66.0,3.0,4.0,1,No
TXN0000448,1225,2025-01-20 01:00:00,1338.35,Fashion,POS,20.0,11.0,,0,No
TXN0000449,1276,2025-01-25 08:00:00,847.96,Grocery,POS,37.0,4.0,5.0,1,No
TXN0000450,1797,2025-01-19 00:00:00,429.69,Healthcare,POS,37.0,2.0,9.0,1,No
TXN0000451,1608,2025-01-21 00:00:00,1457.52,Entertainment,POS,47.0,10.0,2.0,1,No
TXN0000452,1283,2025-01-19 22:00:00,875.63,Fuel,POS,52.0,8.0,5.0,1,No
TXN0000453,1878,2025-01-09 03:00:00,1420.17,Fuel,ATM,52.0,13.0,8.0,1,No
TXN0000454,1959,2025-01-25 22:00:00,1360.51,Fuel,ATM,66.0,3.0,6.0,0,No
TXN0000455,1480,2025-01-13 20:00:00,1227.9,Healthcare,POS,56.0,4.0,4.0,1,No
TXN0000456,1452,2025-01-24 03:00:00,986.94,Entertainment,ATM,44.0,0.0,8.0,0,No
TXN0000457,1828,2025-01-21 13:00:00,883.04,Electronics,POS,43.0,10.0,3.0,1,Yes
TXN0000458,1815,2025-01-19 06:00:00,630.79,Entertainment,POS,31.0,11.0,4.0,1,No
TXN0000459,1658,2025-01-28 01:00:00,892.63,Travel,Online,34.0,14.0,,1,No
TXN0000460,1515,2025-01-15 22:00:00,1484.41,Grocery,Online,,12.0,5.0,1,No
TXN0000461,1546,2025-01-02 11:00:00,1898.91,Electronics,POS,62.0,1.0,6.0,1,No
TXN0000462,1191,2025-01-02 09:00:00,1825.55,Travel,Online,69.0,11.0,2.0,1,No
TXN0000463,1048,2025-01-04 15:00:00,1272.71,Fuel,POS,46.0,12.0,,1,No
TXN0000464,1511,2025-01-28 09:00:00,1898.65,Fuel,Online,37.0,8.0,8.0,1,No
TXN0000465,1016,2025-01-01 15:00:00,1046.59,Fuel,Online,44.0,1.0,7.0,1,No
TXN0000466,1171,2025-01-18 12:00:00,554.48,Travel,POS,35.0,4.0,9.0,1,No
TXN0000467,1219,2025-01-24 00:00:00,2160.44,Grocery,ATM,21.0,12.0,5.0,0,No
TXN0000468,1157,2025-01-06 05:00:00,1466.4,Grocery,Online,18.0,7.0,5.0,1,No
TXN0000469,1476,2025-01-01 07:00:00,432.68,Travel,POS,67.0,2.0,9.0,1,No
TXN0000470,1045,2025-01-20 15:00:00,1979.52,Fashion,POS,18.0,5.0,5.0,1,No
TXN0000471,1372,2025-01-20 11:00:00,828.29,Fuel,Online,43.0,3.0,9.0,1,No
TXN0000472,1517,2025-01-22 05:00:00,937.06,Electronics,Online,62.0,10.0,1.0,1,No
TXN0000473,1098,2025-01-17 17:00:00,1710.69,,Online,37.0,6.0,8.0,1,No
TXN0000474,1891,2025-01-08 07:00:00,,Entertainment,Online,69.0,9.0,,1,No
TXN0000475,1744,2025-01-16 06:00:00,699.63,Travel,Online,40.0,13.0,8.0,1,No
TXN0000476,1036,2025-01-21 07:00:00,1935.5,Fashion,Online,27.0,12.0,5.0,1,No
TXN0000477,1279,2025-01-01 17:00:00,,Healthcare,Online,28.0,2.0,2.0,0,No
TXN0000478,1348,2025-01-03 07:00:00,800.13,Travel,POS,58.0,5.0,9.0,1,No
TXN0000479,1496,2025-01-02 10:00:00,1077.05,Entertainment,POS,58.0,14.0,,1,No
TXN0000480,1301,2025-01-27 05:00:00,1958.07,Fashion,POS,22.0,11.0,7.0,0,No
TXN0000481,1180,2025-01-24 20:00:00,419.72,Healthcare,Online,18.0,14.0,8.0,1,No
TXN0000482,1606,2025-01-25 23:00:00,1890.36,Fashion,POS,34.0,9.0,7.0,1,No
TXN0000483,1098,2025-01-15 10:00:00,1623.2,Grocery,POS,39.0,8.0,6.0,1,No
TXN0000484,1699,2025-01-02 07:00:00,,Travel,POS,51.0,10.0,7.0,1,No
TXN0000485,1992,2025-01-06 12:00:00,1265.85,Entertainment,ATM,,9.0,4.0,1,No
TXN0000486,1115,2025-01-24 23:00:00,2185.07,Healthcare,POS,58.0,0.0,1.0,0,No
TXN0000487,1190,2025-01-09 06:00:00,2258.96,Fashion,POS,46.0,2.0,5.0,1,No
TXN0000488,1252,2025-01-11 15:00:00,892.39,Healthcare,POS,21.0,1.0,8.0,1,No
TXN0000489,1980,2025-01-15 05:00:00,1506.1,Electronics,Online,22.0,7.0,6.0,0,No
TXN0000490,1927,2025-01-28 18:00:00,2137.19,Entertainment,Online,28.0,6.0,5.0,0,No
TXN0000491,1982,2025-01-10 14:00:00,807.48,Travel,Online,68.0,1.0,,1,No
TXN0000492,1160,2025-01-13 12:00:00,,Grocery,Online,38.0,5.0,5.0,1,No
TXN0000493,1255,2025-01-23 18:00:00,1701.94,Healthcare,Online,52.0,14.0,3.0,1,No
TXN0000494,1322,2025-01-02 01:00:00,192.55,Fuel,POS,29.0,2.0,2.0,1,No
TXN0000495,1127,2025-01-23 06:00:00,1614.28,Fashion,Online,43.0,,3.0,1,No
TXN0000496,1017,2025-01-28 04:00:00,655.78,Fuel,ATM,68.0,9.0,4.0,1,No
TXN0000497,1792,2025-01-20 17:00:00,1296.17,Healthcare,POS,36.0,12.0,2.0,1,No
TXN0000498,1734,2025-01-17 02:00:00,1772.17,Entertainment,Online,62.0,2.0,4.0,1,No
TXN0000499,1565,2025-01-12 20:00:00,50.0,Fuel,Online,24.0,,4.0,1,No
TXN0000500,1569,2025-01-19 17:00:00,1592.93,Fashion,Online,64.0,13.0,6.0,1,No
TXN0000501,1322,2025-01-14 07:00:00,2219.16,Healthcare,ATM,24.0,8.0,5.0,1,No
TXN0000502,1871,2025-01-07 11:00:00,933.35,Grocery,POS,43.0,0.0,7.0,0,No
TXN0000503,1685,2025-01-20 14:00:00,1488.35,Grocery,Online,57.0,4.0,7.0,1,No
TXN0000504,1791,2025-01-18 11:00:00,1867.64,Travel,ATM,22.0,2.0,3.0,1,No
TXN0000505,1625,2025-01-05 16:00:00,403.53,Grocery,POS,38.0,5.0,9.0,0,No
TXN0000506,1287,2025-01-28 02:00:00,1578.68,Healthcare,Online,31.0,9.0,7.0,1,No
TXN0000507,1942,2025-01-18 13:00:00,1711.88,Entertainment,POS,21.0,1.0,7.0,1,No
TXN0000508,1853,2025-01-31 00:00:00,1519.31,Healthcare,POS,,8.0,2.0,1,No
TXN0000509,1662,2025-01-25 21:00:00,1243.31,Grocery,Online,59.0,5.0,,1,Yes
TXN0000510,1961,2025-01-12 20:00:00,699.79,Electronics,POS,37.0,6.0,3.0,1,No
TXN0000511,1638,2025-01-24 19:00:00,1895.71,Healthcare,Online,32.0,4.0,6.0,0,No
TXN0000512,1154,2025-01-03 05:00:00,1217.25,Travel,Online,67.0,,4.0,1,Yes
TXN0000513,1489,2025-01-26 04:00:00,748.06,Electronics,Online,69.0,0.0,4.0,1,No
TXN0000514,1385,2025-01-14 12:00:00,,Grocery,ATM,62.0,4.0,1.0,1,No
TXN0000515,1985,2025-01-20 01:00:00,1384.19,Entertainment,POS,46.0,10.0,6.0,1,No
TXN0000516,1784,2025-01-12 00:00:00,419.41,Fashion,Online,25.0,9.0,8.0,1,No
TXN0000517,1103,2025-01-16 21:00:00,,Healthcare,Online,58.0,10.0,8.0,1,No
TXN0000518,1928,2025-01-09 20:00:00,991.56,Fashion,Online,65.0,5.0,8.0,1,No
TXN0000519,1392,2025-01-14 20:00:00,1868.01,Fuel,POS,36.0,6.0,5.0,1,Yes
TXN0000520,1810,2025-01-01 09:00:00,262.55,Travel,Online,65.0,11.0,6.0,1,No
TXN0000521,1245,2025-01-15 21:00:00,1669.38,Electronics,POS,56.0,3.0,5.0,0,No
TXN0000522,1175,2025-01-09 10:00:00,1908.55,Fashion,ATM,63.0,11.0,4.0,1,No
TXN0000523,1038,2025-01-30 11:00:00,281.46,Travel,POS,45.0,12.0,4.0,1,No
TXN0000524,1476,2025-01-03 09:00:00,341.41,Fashion,Online,63.0,0.0,4.0,1,No
TXN0000525,1681,2025-01-21 13:00:00,2092.95,Fashion,Online,44.0,,4.0,1,No
TXN0000526,1758,2025-01-22 05:00:00,747.81,Travel,Online,21.0,10.0,6.0,1,No
TXN0000527,1537,2025-01-10 06:00:00,2747.41,Healthcare,POS,32.0,7.0,6.0,1,No
TXN0000528,1866,2025-01-16 08:00:00,297.08,Fashion,POS,52.0,9.0,5.0,0,No
TXN0000529,1817,2025-01-29 19:00:00,1285.02,Travel,POS,54.0,3.0,9.0,1,No
TXN0000530,1920,2025-01-18 09:00:00,1188.3,Fashion,Online,18.0,2.0,8.0,0,No
TXN0000531,1407,2025-01-23 18:00:00,1095.9,,POS,20.0,11.0,6.0,0,No
TXN0000532,1524,2025-01-05 06:00:00,1431.48,Healthcare,Online,64.0,6.0,9.0,1,No
TXN0000533,1827,2025-01-07 16:00:00,1460.32,Entertainment,Online,41.0,11.0,5.0,1,No
TXN0000534,1505,2025-01-09 07:00:00,1116.17,Entertainment,POS,44.0,1.0,,1,No
TXN0000535,1902,2025-01-07 15:00:00,692.91,Travel,Online,57.0,7.0,6.0,1,No
TXN0000536,1824,2025-01-29 22:00:00,1723.88,Entertainment,POS,53.0,13.0,4.0,1,No
TXN0000537,1035,2025-01-06 15:00:00,1514.03,Fashion,POS,51.0,5.0,8.0,1,No
TXN0000538,1684,2025-01-17 13:00:00,1257.29,Grocery,POS,46.0,6.0,7.0,1,No
TXN0000539,1019,2025-01-17 07:00:00,1498.18,Healthcare,Online,41.0,13.0,,1,No
TXN0000540,1320,2025-01-05 09:00:00,1584.47,Fashion,Online,41.0,4.0,6.0,1,No
